"account","userName","eventSource","eventName","calls"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","GetPolicy20150331v2","1"
"151676528673","AWSServiceRoleForResourceExplorer","app-integrations.amazonaws.com","ListEventIntegrations","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeReservedInstances","1"
"651295191577","AWSServiceRoleForResourceExplorer","comprehend.amazonaws.com","ListDocumentClassifiers","1"
"151676528673","AWSServiceRoleForResourceExplorer","acm-pca.amazonaws.com","ListCertificateAuthorities","1"
"651295191577","AWSServiceRoleForResourceExplorer","appconfig.amazonaws.com","ListDeploymentStrategies","1"
"693590665244","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListConnectors","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorV2ReplicateSSM-hokqtC1s51Za","logs.amazonaws.com","CreateLogStream","1"
"151676528673","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeOptionGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","ce.amazonaws.com","GetAnomalyMonitors","1"
"151676528673","AWSServiceRoleForResourceExplorer","omics.amazonaws.com","ListRunGroups","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-1","s3.amazonaws.com","UntagResource","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListCodeRepositories","1"
"651295191577","AWSServiceRoleForResourceExplorer","resource-explorer-2.amazonaws.com","ListViews","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeOptionGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","omics.amazonaws.com","ListReferenceStores","1"
"362055466028","AWSServiceRoleForResourceExplorer","appstream.amazonaws.com","DescribeImageBuilders","1"
"151676528673","AWSServiceRoleForResourceExplorer","fsx.amazonaws.com","DescribeBackups","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListFlowDefinitions","1"
"651295191577","AWSServiceRoleForResourceExplorer","servicecatalog-appregistry.amazonaws.com","ListAttributeGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","iotevents.amazonaws.com","ListDetectorModels","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","ssm.amazonaws.com","GetParameters","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeDhcpOptions","1"
"151676528673","AWSServiceRoleForResourceExplorer","ivs.amazonaws.com","ListPlaybackRestrictionPolicies","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","PublishLayerVersion20181031","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-2","cloudformation.amazonaws.com","CreateChangeSet","1"
"151676528673","AWSServiceRoleForResourceExplorer","mediatailor.amazonaws.com","ListSourceLocations","1"
"693590665244","AWSServiceRoleForResourceExplorer","acm.amazonaws.com","ListCertificates","1"
"151676528673","AWSServiceRoleForResourceExplorer","apprunner.amazonaws.com","ListAutoScalingConfigurations","1"
"151676528673","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeHsmClientCertificates","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-1","ssm.amazonaws.com","GetParameter","1"
"651295191577","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListForecasts","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeHosts","1"
"693590665244","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","ListDataQualityRulesets","1"
"651295191577","AWSServiceRoleForResourceExplorer","emr-containers.amazonaws.com","ListVirtualClusters","1"
"151676528673","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListAlgorithms","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorV2SSMParamRepl-dfftIuOn5VeN","logs.amazonaws.com","CreateLogStream","1"
"693590665244","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterEndpoints","1"
"151676528673","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeSnapshots","1"
"362055466028","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListNotebookInstanceLifecycleConfigs","1"
"151676528673","AWSServiceRoleForResourceExplorer","iotwireless.amazonaws.com","ListFuotaTasks","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","lambda.amazonaws.com","TagResource20170331v2","1"
"693590665244","AWSServiceRoleForResourceExplorer","events.amazonaws.com","DescribeRule","1"
"151676528673","AWSServiceRoleForResourceExplorer","iotdeviceadvisor.amazonaws.com","ListSuiteDefinitions","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListWorkforces","1"
"151676528673","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListPredictorBacktestExportJobs","1"
"362055466028","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListInferenceExperiments","1"
"693590665244","AWSServiceRoleForResourceExplorer","ecr.amazonaws.com","DescribeRepositories","1"
"151676528673","AWSServiceRoleForResourceExplorer","verifiedpermissions.amazonaws.com","ListPolicyStores","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","events.amazonaws.com","ListTargetsByRule","1"
"362055466028","AWSServiceRoleForResourceExplorer","scheduler.amazonaws.com","ListScheduleGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListScripts","1"
"651295191577","AWSServiceRoleForResourceExplorer","emr-serverless.amazonaws.com","ListApplications","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorSSMParamReplic-LCsH7xBnXvIb","logs.amazonaws.com","CreateLogStream","1"
"651295191577","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheClusters","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","TagResource20170331v2","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListMonitoringSchedules","1"
"651295191577","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeUserGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeHsmClientCertificates","1"
"693590665244","AWSServiceRoleForResourceExplorer","ce.amazonaws.com","GetAnomalySubscriptions","1"
"151676528673","AWSServiceRoleForResourceExplorer","mediapackage.amazonaws.com","ListPackagingConfigurations","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListActions","1"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListFieldLevelEncryptionConfigs","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","logs.amazonaws.com","TagResource","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","logs.amazonaws.com","PutRetentionPolicy","1"
"693590665244","AWSServiceRoleForResourceExplorer","iam.amazonaws.com","ListPolicies","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSubnets","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListWorkforces","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpamResourceDiscoveryAssociations","1"
"151676528673","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListInferenceExperiments","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusters","1"
"651295191577","AWSServiceRoleForResourceExplorer","backup.amazonaws.com","ListBackupPlans","1"
"651295191577","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListSubscriptionDefinitions","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeReservedDBInstances","1"
"651295191577","AWSServiceRoleForResourceExplorer","acm.amazonaws.com","ListCertificates","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBSubnetGroups","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","lambda.amazonaws.com","PublishLayerVersion20181031","1"
"693590665244","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListPredictorBacktestExportJobs","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorReplicateSSMPr-Sx29jGskZtv0","logs.amazonaws.com","CreateLogStream","1"
"693590665244","ACMCertificates-ACMCertsSSMReplicatorV2SSMParamRepl-bVZhXyGqewuo","ssm.amazonaws.com","PutParameter","1"
"693590665244","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListWorkflows","1"
"651295191577","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensConfigurations","1"
"151676528673","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetImportJobs","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketEncryption","1"
"693590665244","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListContainerRecipes","1"
"151676528673","AWSServiceRoleForResourceExplorer","profile.amazonaws.com","ListDomains","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketRequestPayment","1"
"651295191577","AWSServiceRoleForResourceExplorer","detective.amazonaws.com","ListGraphs","1"
"151676528673","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeEventSubscriptions","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeKeyPairs","1"
"693590665244","AWSServiceRoleForResourceExplorer","app-integrations.amazonaws.com","ListApplications","1"
"651295191577","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListServers","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","logs.amazonaws.com","CreateLogGroup","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListAlgorithms","1"
"151676528673","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListContinuousDeploymentPolicies","1"
"693590665244","AWSServiceRoleForResourceExplorer","network-firewall.amazonaws.com","ListFirewallPolicies","1"
"651295191577","AWSServiceRoleForResourceExplorer","cognito-identity.amazonaws.com","ListIdentityPools","1"
"651295191577","AWSServiceRoleForResourceExplorer","synthetics.amazonaws.com","ListGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","ivs.amazonaws.com","ListEncoderConfigurations","1"
"693590665244","AWSServiceRoleForResourceExplorer","codestar-connections.amazonaws.com","ListConnections","1"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribePublicIpv4Pools","1"
"151676528673","AWSServiceRoleForResourceExplorer","iam.amazonaws.com","ListRoles","1"
"651295191577","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeACLs","1"
"651295191577","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheParameterGroups","1"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","cost-optimization-hub.amazonaws.com","ListEnrollmentStatuses","1"
"651295191577","GitHubActionsDeploymentRole-us-east-2-651295191577","s3.amazonaws.com","TagResource","1"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","signin.amazonaws.com","ConsoleLogin","1"
"693590665244","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeClusters","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListArtifacts","1"
"651295191577","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListBuckets","1"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSnapshots","1"
"651295191577","AWSServiceRoleForResourceExplorer","acm-pca.amazonaws.com","ListCertificateAuthorities","1"
"651295191577","AWSServiceRoleForResourceExplorer","databrew.amazonaws.com","ListSchedules","1"
"151676528673","AWSServiceRoleForResourceExplorer","aoss.amazonaws.com","ListCollections","1"
"693590665244","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListProfiles","1"
"151676528673","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeClusters","1"
"693590665244","AWSServiceRoleForResourceExplorer","amazonmq.amazonaws.com","ListBrokers","1"
"693590665244","ACMCertificates-ACMCertsSSMReplicatorV2SSMParamRepl-bVZhXyGqewuo","ssm.amazonaws.com","GetParameter","1"
"651295191577","AWSServiceRoleForResourceExplorer","macie2.amazonaws.com","ListCustomDataIdentifiers","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","logs.amazonaws.com","PutRetentionPolicy","1"
"362055466028","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeInstanceInformation","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","s3.amazonaws.com","GetBucketPublicAccessBlock","1"
"651295191577","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeMaintenanceWindows","1"
"693590665244","AWSServiceRoleForResourceExplorer","iotwireless.amazonaws.com","ListMulticastGroups","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListWorkteams","1"
"651295191577","AWSServiceRoleForResourceExplorer","personalize.amazonaws.com","ListSolutions","1"
"045107234435","AWSServiceRoleForCloudTrail","cloudtrail.amazonaws.com","StartLogging","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","events.amazonaws.com","ListTargetsByRule","1"
"651295191577","AWSServiceRoleForResourceExplorer","auditmanager.amazonaws.com","GetAccountStatus","1"
"693590665244","AWSServiceRoleForResourceExplorer","schemas.amazonaws.com","ListDiscoverers","1"
"651295191577","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListThings","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","lambda.amazonaws.com","UpdateFunctionConfiguration20150331v2","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListAppImageConfigs","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListNotebookInstances","1"
"651295191577","AWSServiceRoleForResourceExplorer","aps.amazonaws.com","ListWorkspaces","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorSSMParamReplic-LCsH7xBnXvIb","ssm.amazonaws.com","GetParameter","1"
"693590665244","AWSServiceRoleForResourceExplorer","pinpoint.amazonaws.com","ListTemplates","1"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListCachePolicies","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVolumes","1"
"651295191577","AWSServiceRoleForResourceExplorer","elasticloadbalancing.amazonaws.com","DescribeTargetGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListFeatureGroups","1"
"045107234435","ACMCertificates-ACMCertsSSMReplicatorV2SSMParamRepl-dfftIuOn5VeN","ssm.amazonaws.com","GetParameter","1"
"151676528673","AWSServiceRoleForResourceExplorer","iotsitewise.amazonaws.com","ListPortals","1"
"651295191577","AWSServiceRoleForResourceExplorer","pinpoint.amazonaws.com","ListTemplates","1"
"151676528673","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListBuckets","1"
"693590665244","BackupWebsiteBucket-BackupBucketSSMReplicatorV2Repl-yZG85VzCGs3z","kms.amazonaws.com","Decrypt","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeFlowLogs","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterParameterGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","athena.amazonaws.com","ListDataCatalogs","1"
"651295191577","AWSServiceRoleForResourceExplorer","apigateway.amazonaws.com","GetRestApis","1"
"693590665244","AWSServiceRoleForResourceExplorer","iam.amazonaws.com","ListUsers","1"
"693590665244","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeKeyPairs","1"
"693590665244","BackupWebsiteBucket-BackupBucketSSMReplicatorV2SSMP-KXiw4FChHldW","logs.amazonaws.com","CreateLogStream","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVerifiedAccessInstances","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeTable","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-1","s3.amazonaws.com","TagResource","1"
"651295191577","AWSServiceRoleForResourceExplorer","codestar-connections.amazonaws.com","ListConnections","1"
"651295191577","AWSServiceRoleForResourceExplorer","pipes.amazonaws.com","ListPipes","1"
"693590665244","ACMCertificates-ACMCertsSSMReplicatorV2ReplicateSSM-Cn9N4CGpwshk","kms.amazonaws.com","Decrypt","1"
"693590665244","AWSServiceRoleForResourceExplorer","connect.amazonaws.com","ListInstances","1"
"151676528673","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeCacheParameterGroups","1"
"651295191577","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListConnectors","1"
"151676528673","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListDistributions","1"
"693590665244","AWSServiceRoleForResourceExplorer","mediastore.amazonaws.com","ListContainers","1"
"151676528673","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListArchives","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","dynamodb.amazonaws.com","TagResource","1"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","servicecatalog-appregistry.amazonaws.com","ListApplications","1"
"651295191577","AWSServiceRoleForResourceExplorer","cloud9.amazonaws.com","ListEnvironments","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketAcl","1"
"693590665244","GitHubActionsDeploymentRole-us-east-2-693590665244","lambda.amazonaws.com","DeleteLayerVersion20181031","1"
"151676528673","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","ListRegistries","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetAccelerateConfiguration","1"
"651295191577","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeClusters","1"
"651295191577","AWSServiceRoleForResourceExplorer","pinpoint.amazonaws.com","GetApps","1"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListDistributions","1"
"693590665244","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListRules","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketCors","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpnConnections","1"
"362055466028","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListDeviceDefinitions","1"
"651295191577","AWSServiceRoleForResourceExplorer","inspector2.amazonaws.com","ListFilters","1"
"693590665244","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeCertificates","1"
"651295191577","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListScripts","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-2","cloudformation.amazonaws.com","ExecuteChangeSet","1"
"651295191577","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListEventBuses","1"
"693590665244","AWSServiceRoleForResourceExplorer","events.amazonaws.com","ListTargetsByRule","1"
"651295191577","AWSServiceRoleForResourceExplorer","kms.amazonaws.com","ListKeys","1"
"151676528673","AWSServiceRoleForResourceExplorer","transfer.amazonaws.com","ListWorkflows","1"
"151676528673","AWSServiceRoleForResourceExplorer","quicksight.amazonaws.com","DescribeAccountSubscription","1"
"151676528673","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasets","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","ListTagsForResource","1"
"651295191577","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListCACertificates","1"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListFieldLevelEncryptionProfiles","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","iam.amazonaws.com","TagRole","1"
"151676528673","AWSServiceRoleForResourceExplorer","cognito-identity.amazonaws.com","ListIdentityPools","1"
"693590665244","cdk-hnb659fds-cfn-exec-role-693590665244-us-east-2","lambda.amazonaws.com","UpdateFunctionConfiguration20150331v2","1"
"693590665244","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListForecastExportJobs","1"
"151676528673","AWSServiceRoleForResourceExplorer","route53domains.amazonaws.com","ListDomains","1"
"651295191577","AWSServiceRoleForResourceExplorer","greengrass.amazonaws.com","ListResourceDefinitions","1"
"693590665244","ACMCertificates-ACMCertsSSMReplicatorV2ReplicateSSM-Cn9N4CGpwshk","logs.amazonaws.com","CreateLogStream","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeSecurityGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","DescribeParameters","1"
"045107234435","BackupWebsiteBucket-BackupBucketSSMReplicatorV2Repl-hnIZkYJiteN7","logs.amazonaws.com","CreateLogStream","1"
"693590665244","AWSServiceRoleForResourceExplorer","groundstation.amazonaws.com","ListMissionProfiles","1"
"651295191577","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListPredictorBacktestExportJobs","1"
"651295191577","AWSServiceRoleForResourceExplorer","dms.amazonaws.com","DescribeEventSubscriptions","1"
"151676528673","AWSServiceRoleForResourceExplorer","cloudtrail.amazonaws.com","ListDashboards","1"
"651295191577","AWSServiceRoleForResourceExplorer","ssm.amazonaws.com","ListDocuments","1"
"651295191577","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListImagePipelines","1"
"362055466028","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeInstances","1"
"151676528673","AWSServiceRoleForResourceExplorer","elasticache.amazonaws.com","DescribeUsers","1"
"651295191577","AWSServiceRoleForResourceExplorer","gamelift.amazonaws.com","ListLocations","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBParameterGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetGroups","1"
"151676528673","AWSServiceRoleForResourceExplorer","finspace.amazonaws.com","ListEnvironments","1"
"651295191577","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeDhcpOptions","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","ListTagsOfResource","1"
"151676528673","AWSServiceRoleForResourceExplorer","athena.amazonaws.com","ListDataCatalogs","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeEventSubscriptions","1"
"651295191577","AWSServiceRoleForResourceExplorer","verifiedpermissions.amazonaws.com","ListPolicyStores","1"
"693590665244","AWSServiceRoleForResourceExplorer","proton.amazonaws.com","ListEnvironmentTemplates","1"
"693590665244","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListOriginAccessControls","1"
"151676528673","AWSServiceRoleForResourceExplorer","cloudfront.amazonaws.com","ListRealtimeLogConfigs","1"
"693590665244","AWSServiceRoleForResourceExplorer","ses.amazonaws.com","ListContactLists","1"
"651295191577","AWSServiceRoleForResourceExplorer","redshift.amazonaws.com","DescribeSnapshotCopyGrants","1"
"651295191577","AWSServiceRoleForResourceExplorer","states.amazonaws.com","ListActivities","1"
"693590665244","AWSServiceRoleForResourceExplorer","iotsitewise.amazonaws.com","ListGateways","1"
"693590665244","AWSServiceRoleForResourceExplorer","vpc-lattice.amazonaws.com","ListTargetGroups","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-2","kms.amazonaws.com","Decrypt","1"
"651295191577","AWSServiceRoleForResourceExplorer","refactor-spaces.amazonaws.com","ListEnvironments","1"
"693590665244","ACMCertificates-ACMCertsSSMReplicatorV2SSMParamRepl-bVZhXyGqewuo","logs.amazonaws.com","CreateLogStream","1"
"651295191577","AWSServiceRoleForResourceExplorer","appconfig.amazonaws.com","ListApplications","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeVpcs","1"
"151676528673","AWSServiceRoleForResourceExplorer","s3.amazonaws.com","ListStorageLensGroups","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-2","cloudformation.amazonaws.com","DeleteChangeSet","1"
"045107234435","AWSServiceRoleForCloudTrail","cloudtrail.amazonaws.com","PutEventSelectors","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeIpamPools","1"
"693590665244","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListStudioLifecycleConfigs","1"
"651295191577","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListScheduledAudits","1"
"651295191577","AWSServiceRoleForResourceExplorer","imagebuilder.amazonaws.com","ListContainerRecipes","1"
"693590665244","AWSServiceRoleForResourceExplorer","dynamodb.amazonaws.com","DescribeKinesisStreamingDestination","1"
"045107234435","cdk-hnb659fds-deploy-role-045107234435-us-east-2","cloudformation.amazonaws.com","GetTemplate","1"
"693590665244","AWSServiceRoleForResourceExplorer","bedrock.amazonaws.com","ListFlows","1"
"151676528673","AWSServiceRoleForResourceExplorer","sagemaker.amazonaws.com","ListClusters","1"
"151676528673","AWSServiceRoleForResourceExplorer","mediastore.amazonaws.com","ListContainers","1"
"651295191577","AWSServiceRoleForResourceExplorer","forecast.amazonaws.com","ListDatasetImportJobs","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBClusterEndpoints","1"
"045107234435","AWSReservedSSO_AdministratorAccess_8b1adb3a42ed1bdc","sts.amazonaws.com","GetCallerIdentity","1"
"651295191577","AWSServiceRoleForResourceExplorer","glue.amazonaws.com","ListRegistries","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBSnapshots","1"
"693590665244","BackupWebsiteBucket-BackupBucketSSMReplicatorV2Repl-yZG85VzCGs3z","logs.amazonaws.com","CreateLogStream","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","cloudfront.amazonaws.com","TagResource","1"
"693590665244","AWSServiceRoleForResourceExplorer","aoss.amazonaws.com","ListCollections","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketWebsite","1"
"151676528673","AWSServiceRoleForCloudTrail","cloudtrail.amazonaws.com","StartLogging","1"
"693590665244","AWSServiceRoleForResourceExplorer","s3express.amazonaws.com","ListDirectoryBuckets","1"
"151676528673","AWSServiceRoleForResourceExplorer","apigateway.amazonaws.com","GetApis","1"
"651295191577","AWSServiceRoleForResourceExplorer","es.amazonaws.com","ListDomainNames","1"
"151676528673","AWSServiceRoleForResourceExplorer","memorydb.amazonaws.com","DescribeUsers","1"
"151676528673","AWSServiceRoleForResourceExplorer","ec2.amazonaws.com","DescribeCapacityReservationFleets","1"
"651295191577","AWSServiceRoleForResourceExplorer","ssm-incidents.amazonaws.com","ListResponsePlans","1"
"045107234435","cdk-hnb659fds-cfn-exec-role-045107234435-us-east-2","s3.amazonaws.com","TagResource","1"
"362055466028","AWSServiceRoleForResourceExplorer","iot.amazonaws.com","ListTopicRuleDestinations","1"
"693590665244","AWSReservedSSO_AdministratorAccess_fcf6a3206be2735b","signin.amazonaws.com","GetSigninToken","1"
"651295191577","AWSServiceRoleForResourceExplorer","resiliencehub.amazonaws.com","ListResiliencyPolicies","1"
"045107234435","GitHubActionsDeploymentRole-us-east-2-045107234435","s3.amazonaws.com","GetBucketLogging","1"
"651295191577","AWSServiceRoleForResourceExplorer","rds.amazonaws.com","DescribeDBEngineVersions","1"
